MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,HouseAge,RemodAge
-0.8667643047469886,-0.054796092371674605,-0.004193189115550663,-0.21289571021689285,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,-0.039867687406414866,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-0.5509753118174626,-0.8204445578548297,0.37221730085603477,-0.4554689634533773,-1.3460630279925625,-0.4985002788351082,-0.11990428384534646,-0.5235921179882216,-0.6956186884572275,-0.2575959865541526,-0.59788870008087,0.6603790212759563,-2.2853152821560827,-0.5538988140080957,0.8328831844211997,0.2904724937292977,0.622802891122424,0.6629718976008149,1.0372686113776926,0.3017665074289309,-0.28550406121847727,-0.40028164505613256,0.5726121928947197,-0.1281975193663899,1.4015593872503784,0.27658216835605026,0.29598206986256914,0.3742352301895073,-0.8019229244046748,-0.11899866377895676,-0.40709314807972335,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,0.7964158278833589,-0.9645659090752412,0.2635996258790569,-0.9585921495629545,-0.42572202927778435,-0.6876800573774609,-0.9044027695231686,-0.2728295088194756,-1.056543843657237,-0.8638372713165864,0.21459103457385922,0.1875691699135661,0.2928258207149145,1.1884023292892827,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.1334166899817642,1.6500652739221804,0.31666197375702293,0.20177166959486945,0.05423341033920597,-0.2851435302537876,0.526141396375699,1.4526794057832382
0.07410995914193591,-0.054796092371674605,-0.4939576778119005,-0.26524462694629186,0.05862103817605515,-0.16236390813331444,-1.3566442409324528,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,-0.7098742901501918,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,1.0224700774314284,-0.08893368489724114,1.2686086563196408,0.7186089531287432,0.43921378939409295,-0.4985002788351082,-0.11990428384534646,0.7270328182290436,0.7208433549842681,-0.2575959865541526,-0.59788870008087,-0.7786558609074714,0.37462318277496326,0.8196761642540182,-0.3224702115455002,0.2904724937292977,0.622802891122424,1.2059951629568821,-0.9719957310301061,0.3017665074289309,-0.28550406121847727,0.5119196948362164,-0.5965465945922769,-0.1281975193663899,0.2523692403157052,0.27658216835605026,0.29598206986256914,-0.9582022093686505,0.9550876971151496,-0.11899866377895676,0.08317012986669654,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.2127571124887476,0.7964158278833589,0.2707553428983133,0.2635996258790569,0.5921497211981687,1.7793481711499406,-0.6876800573774609,0.5935421492506219,-0.2728295088194756,0.2950916540335109,-0.4562639668430008,0.21459103457385922,0.1875691699135661,0.2928258207149145,-0.7401574768200161,-0.13801492334976645,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.5080097041613333,0.8936774246517606,0.31666197375702293,0.20177166959486945,-0.26003524349341217,0.35656676519211616,-0.6794644671329014,-0.3825626170530148
-0.6315457387747575,-0.054796092371674605,-0.13776532239637335,-0.17784146224711767,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,-0.8773759408361359,-1.176583338257244,-0.03499413897254287,-0.4061969058632669,-0.5509753118174626,-0.8204445578548297,1.2686086563196408,-1.9882929101022566,-1.6838181015522,-0.4985002788351082,-0.11990428384534646,-0.5235921179882216,1.0041357636725672,-0.2575959865541526,-0.59788870008087,0.6603790212759563,0.37462318277496326,-0.5538988140080957,-1.4778236075122,0.2904724937292977,0.622802891122424,1.2059951629568821,-0.9719957310301061,0.3017665074289309,-0.28550406121847727,0.505195852036027,-0.6033572283057933,-0.1281975193663899,0.2523692403157052,0.27658216835605026,-3.6103123662897585,-0.9659639808612224,-0.8019229244046748,-0.11899866377895676,-1.3952502608277602,-0.8186942361478619,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,-1.1067738506430391,-0.2127571124887476,0.7964158278833589,-1.5822265350620184,0.2635996258790569,-0.9585921495629545,-0.42572202927778435,-0.6876800573774609,0.05261759524897536,0.9575367703355346,-2.408179341347985,-2.2571692656797744,0.21459103457385922,0.1875691699135661,-1.7072944049869567,1.790112988795384,-0.7143518217141828,2.290825731342981,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.5080097041613333,0.1372895753813408,0.31666197375702293,0.20177166959486945,-1.2077135872212297,-1.568564121145595,1.992418797940213,1.6941586193143243
-0.16110860683029524,-0.054796092371674605,-0.4494336333849596,-0.32447421834349827,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,-1.7928841221625316,-0.22171142229880844,0.9651422167092505,-1.176583338257244,-0.03499413897254287,-0.4061969058632669,-1.5999389046500565,-0.8204445578548297,1.2686086563196408,-1.1077344726656664,-1.6838181015522,-0.4985002788351082,-0.11990428384534646,1.03968905228336,1.0041357636725672,-0.2575959865541526,0.8615223978931641,0.6603790212759563,0.37462318277496326,-1.9274737922702099,-0.3224702115455002,0.2904724937292977,0.622802891122424,-1.5091211638234538,0.26799495316733146,0.3017665074289309,-0.28550406121847727,-0.9157762597373125,-0.7509209587653172,-0.1281975193663899,-0.896820906618968,0.27658216835605026,0.29598206986256914,-0.48732140548596176,0.9892265045280996,-0.11899866377895676,0.45897505498515845,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,1.2369471115355464,0.13621832007914325,-0.2127571124887476,-0.41954977599607,0.2707553428983133,0.2635996258790569,2.142891591959292,1.7793481711499406,1.5893158519545714,-1.6533752289100638,0.9575367703355346,-1.056543843657237,-1.119755392730233,0.21459103457385922,0.1875691699135661,0.2928258207149145,-0.7401574768200161,-0.7143518217141828,3.902256710004422,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.1334166899817642,-0.619098273889079,0.31666197375702293,0.20177166959486945,-0.1029009165771031,0.35656676519211616,1.0800684147445154,1.645862776608107
-0.16110860683029524,-0.054796092371674605,-0.8946740776543686,-0.5290348165756081,0.05862103817605515,6.159004248523728,0.7655349645261699,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,0.9651422167092505,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-1.5999389046500565,-0.8204445578548297,0.37221730085603477,-1.5317070536536543,-1.6838181015522,-0.4985002788351082,-0.11990428384534646,-2.0868732882598033,1.0041357636725672,-0.2575959865541526,-0.59788870008087,0.6603790212759563,0.37462318277496326,-1.9274737922702099,0.8328831844211997,0.2904724937292977,0.622802891122424,0.1199486322447477,-0.49692021406166775,0.3017665074289309,-0.28550406121847727,0.5320912232367843,-0.0812086436028629,-0.1281975193663899,1.4015593872503784,0.27658216835605026,0.29598206986256914,-0.37089483309738486,0.7115642042361066,-0.11899866377895676,0.3120868355226124,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,-0.41954977599607,-0.34690528308846397,0.2635996258790569,0.5921497211981687,-0.42572202927778435,1.5893158519545714,-2.2775189450658098,0.9575367703355346,-1.056543843657237,-0.7974881287278631,0.21459103457385922,0.1875691699135661,0.2928258207149145,-0.7401574768200161,-0.7143518217141828,3.547741894698905,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.5080097041613333,1.6500652739221804,0.31666197375702293,0.20177166959486945,0.16264391495588432,-0.2851435302537876,1.6014114908563426,1.7907503047267586
-0.8667643047469886,-0.054796092371674605,-0.004193189115550663,-0.08272078406918656,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,-1.7928841221625316,-0.22171142229880844,-1.2123792422080244,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-0.5509753118174626,-0.8204445578548297,1.2686086563196408,0.03373016845583956,-0.6223021560790535,-0.4985002788351082,-0.11990428384534646,0.7270328182290436,0.7208433549842681,-0.2575959865541526,-0.59788870008087,0.6603790212759563,0.37462318277496326,0.8196761642540182,0.8328831844211997,0.2904724937292977,0.622802891122424,-1.5091211638234538,0.976249737638627,0.3017665074289309,-0.28550406121847727,-1.2788637709475348,-0.38087652699758817,-0.1281975193663899,1.4015593872503784,0.27658216835605026,0.29598206986256914,-0.7124127787705438,-0.8019229244046748,-0.11899866377895676,-1.208301617875429,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,0.7964158278833589,-0.9645659090752412,0.2635996258790569,-0.9585921495629545,-0.42572202927778435,-0.6876800573774609,-0.15543031013627331,0.9575367703355346,0.2950916540335109,0.3588826421041703,0.21459103457385922,0.1875691699135661,0.2928258207149145,1.2346877646359058,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,-1.9516471916239047,0.04415452155075465,-0.09274033210472127,0.24117632419780488,-1.3754861231594988,0.31666197375702293,-3.5095560483076107,-0.9689668579530392,-0.2851435302537876,-0.09295350650709581,0.5350583943651117
0.07410995914193591,-0.054796092371674605,2.311057121085376,0.11356440814353343,0.05862103817605515,-0.16236390813331444,-0.6492511724462452,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,-0.7098742901501918,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,1.0224700774314284,-0.08893368489724114,-0.5241740546075712,1.1099682586561166,0.9699717621306662,-0.4985002788351082,-0.11990428384534646,0.7270328182290436,0.7208433549842681,-0.2575959865541526,-0.59788870008087,-0.7786558609074714,0.37462318277496326,0.8196761642540182,-0.3224702115455002,0.2904724937292977,-2.0256210536506027,1.2059951629568821,-0.9719957310301061,0.3017665074289309,-0.28550406121847727,0.2541723874956264,-0.8576208869437421,-0.1281975193663899,-0.896820906618968,0.27658216835605026,0.29598206986256914,-1.2557367832505693,1.1917834285116027,-0.11899866377895676,0.062186098514904246,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.2127571124887476,-0.41954977599607,-0.34690528308846397,0.2635996258790569,0.5921497211981687,-0.42572202927778435,0.45081789728855526,1.0928571221752188,-1.503195787974486,0.2950916540335109,-0.36147947743053904,0.21459103457385922,0.1875691699135661,0.2928258207149145,0.031266445623703454,-0.16683176826798726,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-1.2571957325204715,0.8936774246517606,0.31666197375702293,0.20177166959486945,-0.41351528373724894,0.35656676519211616,-1.070471774216772,-0.9138168868214038
-0.16110860683029524,1.5862766227595062,-1.3399145219237776,-0.4884946252896082,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,-0.5423726394642475,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-1.5999389046500565,-1.5519554308124182,2.165000011783247,-1.5969336045748832,1.066473211719134,-0.4985002788351082,-0.11990428384534646,0.7270328182290436,0.7208433549842681,-0.2575959865541526,-0.59788870008087,0.6603790212759563,-2.2853152821560827,-1.9274737922702099,0.8328831844211997,0.2904724937292977,0.622802891122424,-0.9660978984673867,0.6297497046203624,0.3017665074289309,-0.28550406121847727,-1.1421456340103524,-0.6033572283057933,-0.1281975193663899,0.2523692403157052,0.27658216835605026,0.29598206986256914,-0.9659639808612224,0.012856612517730794,-0.11899866377895676,-0.7123154222876111,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,-0.41954977599607,0.2707553428983133,0.2635996258790569,-0.9585921495629545,-0.42572202927778435,1.5893158519545714,-2.3607381072199094,0.9575367703355346,-1.056543843657237,-1.119755392730233,0.21459103457385922,0.1875691699135661,-3.707414630688828,-0.7401574768200161,0.6688567343604165,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.5080097041613333,1.6500652739221804,0.31666197375702293,0.20177166959486945,-0.7716353776395347,-0.2851435302537876,1.666579375370321,-0.9621127295276211
-0.8667643047469886,-0.054796092371674605,0.35199916629997646,0.13020820227241872,0.05862103817605515,-0.16236390813331444,-1.3566442409324528,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,0.29513561396547355,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-0.5509753118174626,-0.08893368489724114,0.37221730085603477,0.32724964760136965,-0.18804563293094811,-0.4985002788351082,-0.11990428384534646,-0.5235921179882216,-0.6956186884572275,-0.2575959865541526,0.6182872148974917,0.6603790212759563,-2.2853152821560827,-0.5538988140080957,-0.3224702115455002,0.2904724937292977,0.622802891122424,-0.42307463311131954,0.3094006174902687,-1.8942663939853437,1.1561674757894747,0.07935247469070446,0.817795006581313,-0.1281975193663899,1.4015593872503784,0.27658216835605026,0.29598206986256914,0.6536590039220919,-0.8019229244046748,-0.11899866377895676,-0.20106811298939903,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,-0.41954977599607,0.2707553428983133,0.2635996258790569,0.5921497211981687,1.7793481711499406,-0.6876800573774609,0.09422717632602509,-1.503195787974486,0.2950916540335109,0.47262402939912446,0.21459103457385922,0.1875691699135661,0.2928258207149145,1.3889725491246498,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,-4.162630625005787,0.04415452155075465,-0.09274033210472127,-0.1334166899817642,0.1372895753813408,0.31666197375702293,0.20177166959486945,0.31734205075721184,-0.2851435302537876,-0.32104110230602023,0.19698749542159139
-0.8667643047469886,-0.054796092371674605,0.2629510774460947,-0.14241528591692046,0.05862103817605515,-0.16236390813331444,0.7655349645261699,0.2997977048008619,-0.02927282065559336,0.6301284953507308,-0.22171142229880844,1.4676471687670831,-0.032329100884670406,-0.03499413897254287,-0.4061969058632669,-0.5509753118174626,1.374088061017936,-0.5241740546075712,1.1751948095773455,1.066473211719134,-0.4985002788351082,-0.11990428384534646,-1.4615608201511705,-1.545495914522125,2.977588016620583,0.2128952432380378,-0.7786558609074714,0.37462318277496326,0.8196761642540182,-0.3224702115455002,0.2904724937292977,-2.0256210536506027,1.2059951629568821,-0.9719957310301061,0.3017665074289309,-0.28550406121847727,2.0740925054135313,0.9857906381813863,-0.1281975193663899,-0.896820906618968,0.27658216835605026,0.29598206986256914,0.845116034072196,-0.8019229244046748,-0.11899866377895676,-0.05990281116825089,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,-0.41954977599607,0.2707553428983133,0.2635996258790569,-0.9585921495629545,-0.42572202927778435,-0.6876800573774609,1.1760762843293182,-1.503195787974486,0.2950916540335109,-0.010776866604430547,0.21459103457385922,0.1875691699135661,0.2928258207149145,0.5558347128854327,1.1587430979701705,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0.05560324683016041,0.2593362417579776,0.04415452155075465,-0.09274033210472127,-0.1334166899817642,-0.619098273889079,-0.9435124226593411,1.1296035990704894,0.4976201932658455,-0.2851435302537876,-1.2008075432447287,-1.1070002576462725
